id,field,ra,dec,f090w_flux,f090w_fluxerr,f105w_flux,f105w_fluxerr,f115w_flux,f115w_fluxerr,f115wn_flux,f115wn_fluxerr,f125w_flux,f125w_fluxerr,f140w_flux,f140w_fluxerr,f150w_flux,f150w_fluxerr,f150wn_flux,f150wn_fluxerr,f160w_flux,f160w_fluxerr,f200w_flux,f200w_fluxerr,f200wn_flux,f200wn_fluxerr,f277w_flux,f277w_fluxerr,f356w_flux,f356w_fluxerr,f410m_flux,f410m_fluxerr,f435w_flux,f435w_fluxerr,f444w_flux,f444w_fluxerr,f475w_flux,f475w_fluxerr,f606w_flux,f606w_fluxerr,f775w_flux,f775w_fluxerr,f814w_flux,f814w_fluxerr,f606wu_flux,f606wu_fluxerr,f850lp_flux,f850lp_fluxerr,f110w_flux,f110w_fluxerr,f182m_flux,f182m_fluxerr,f210m_flux,f210m_fluxerr,f150w2-f162m_flux,f150w2-f162m_fluxerr,f250m_flux,f250m_fluxerr,f300m_flux,f300m_fluxerr,f335m_flux,f335m_fluxerr,f350lpu_flux,f350lpu_fluxerr,f430m_flux,f430m_fluxerr,f460m_flux,f460m_fluxerr,f480m_flux,f480m_fluxerr,f814wu_flux,f814wu_fluxerr,f850lpu_flux,f850lpu_fluxerr,z_phot,z_phot16,z_phot84,av,av_err,lbol,lbol_err,muv,muv_err,r_eff_16_pix,r_eff_50_pix,r_eff_84_pix,r_eff_16_phys,r_eff_50_phys,r_eff_84_phys,verdict,delta_chi2nu,Av_null,C_AGN,Av_geff,chi2nu_geff,alpha_AGN,ir_excess,group,fxb_full_05_7keV,offaxis_factor,sep_from_center_arcmin,ha_observed_um,ha_instrument,logMstar_best,logMstar_err,method,n_bands_used
60446,primer-uds-south,34.4030978645048,-5.208186419505702,0.0113951959512137,0.0064800337005127,-99.0,-99.0,0.0338333013875844,0.0062121128926627,,,0.0124959964474481,0.0128374005874264,0.0043278810325518,0.0236339866481967,0.0275649213665657,0.0051836284420099,,,0.0113057397788811,0.0109433645103202,0.045733125108358,0.0042402971429401,,,0.1417436234912766,0.0035569982291238,0.2617119639295376,0.0035597464460062,0.2630184121064949,0.0068252631633748,0.0117623386280772,0.0073776579590067,0.2953123697060518,0.005434160819547,,,0.0232429000291144,0.0054972605430828,-99.0,-99.0,0.0289468052833793,0.0054187459015156,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.36605,4.098276,4.549941,1.2000000000000002,0.1327980395785057,44.55113809793497,0.1317641673272734,-17.69169996415502,0.0943608856611213,0.2993440651893616,0.3735754191875458,0.5435263085365295,80.15162789992083,100.02763199041787,145.53326256219265,Support,48.0,1.31,0.2846,0.97,63.41,0.01,10.71,Support,2.463486052390821e-16,1.64,3.21,3.52,NIRSpec (F100LP+G140H/F170LP+G235H),9.08,0.3,M_UV_relation,0
62395,primer-uds-south,34.36730350722771,-5.20419582363576,0.030117816905388,0.0073092724860276,-99.0,-99.0,0.0337505293001633,0.0069976561082771,,,0.0268029761856322,0.0138086390812411,0.0367970130280587,0.0166036964129157,0.044467938269406,0.0057164501783687,,,0.0295466321010286,0.0122282903560138,0.054134404240844,0.0046487144671672,,,0.113747158586215,0.003917003797639,0.243517953932026,0.0036816685037499,0.2614070304596104,0.0070359441545524,0.0021528489254111,0.0080702679884978,0.5538841552694574,0.0058625385502829,,,-0.0054926088336,0.0039059513725244,-99.0,-99.0,0.0079599595915896,0.0037070751433371,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6591854,5.64075,5.6806526,1.6,0.1521641757867254,45.24261786414534,0.2934988156488459,-18.51203043636557,0.1137270218693426,0.2870184719562531,0.3369174599647522,0.4431837356090545,67.6650944428797,79.42886599802144,104.48132178093974,Null wins,-17.24,4.49,0.2736,5.0,17.66,0.01,12.46,Null wins,2.7234216941902407e-16,1.82,3.61,4.37,NIRSpec (F100LP+G140H/F170LP+G235H),9.68,0.3,M_UV_relation,0
66511,primer-uds-south,34.293687587129725,-5.196477294049358,-0.0084705375755283,0.0090175982076015,-99.0,-99.0,0.0369871491851082,0.0088915392059869,,,0.0385589496734174,0.0128598602483718,-99.0,-99.0,0.0305383394254464,0.0072297690584602,,,0.0333233229144451,0.0115670692451234,0.0485764183223966,0.0060653984361644,,,0.1077637995473814,0.0034841154555725,0.488109756169016,0.0043096124211908,0.5894279904171125,0.0080833494407754,0.0027324905750778,0.0076203549589888,1.2282949366372344,0.0070063839060106,,,-0.0024052892720129,0.0053734391630578,-99.0,-99.0,0.0162900522590303,0.0056292248443861,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1307554,7.1025968,7.167341,3.2,0.1526432971466127,46.888965102697576,0.1367468494268229,-19.231242016423792,0.1142061432292269,0.3630102491378784,0.538231372833252,0.978713128566742,75.05624657253355,111.28508555443562,202.35939364229935,Neutral,-0.86,3.85,0.1225,3.98,24.18,0.01,40.22,Neutral,5.966539248799563e-16,3.98,6.9,5.34,MIRI (unlikely),10.26,0.3,M_UV_relation,0
67076,primer-uds-south,34.46542619095356,-5.195332815308801,0.0151103174754015,0.0053021933078506,0.0323397178819918,0.0099241246307057,0.0403743885045686,0.0050901400337708,,,0.031523837054008,0.0125970434689522,0.0349237829134041,0.0223469812839707,0.0375728712570802,0.0042053306397619,,,0.0306214052938748,0.0112828960045613,0.0424351545430954,0.0034271099694726,,,0.0475093533248495,0.0026527267712611,0.1043045827131186,0.0023774177408901,0.093438960971368,0.0044080724525113,-0.0369892149860695,0.0126784259063558,0.2180790268953424,0.0035672288453245,,,-0.0099316826125731,0.0054840501307953,-99.0,-99.0,0.0010724902476897,0.0056252810631527,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9367976,5.677146,8.016331,3.9,0.2702294406846597,46.691284195010034,0.103620711899998,-19.480856916399453,0.270229440684659,0.3561945605278015,0.4428848922252655,0.5751068544387817,68.95532477719408,85.7376135588745,111.33432209255037,Null wins,-51.68,3.88,0.4877,0.96,56.36,0.01,5.8,Null wins,4.815507312705854e-16,3.21,5.95,5.87,MIRI (unlikely),10.52,0.3,M_UV_relation,0
68947,primer-uds-south,34.46287218489254,-5.191959922775389,0.0097044141423501,0.0069456459145759,0.0172949006045624,0.0104737591150763,0.0290386896195078,0.0065022238330372,,,0.0011453269864881,0.014132396219766,-0.0019995377449479,0.0208505006268919,0.0403216718237488,0.005433183617104,,,0.0143734353518474,0.0132478502205046,0.0312359906781862,0.0045102437609153,,,0.1076121095642296,0.0033061756374233,0.2845742660538529,0.0032490629782135,0.3462176956796335,0.0058517378845584,0.0138178687557709,0.0142689319418999,0.7254275601061241,0.0048796765708085,,,0.0035135812622488,0.0054989493722944,-99.0,-99.0,0.0099601169266771,0.0060416586142084,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6559973,5.6337605,5.6838627,2.2,0.1525272252415439,45.596867065612415,0.3491066325755648,-18.17152445121644,0.1140900713241581,0.3023208260536194,0.3502382636070251,0.4290279054641723,71.29406892996337,82.59408137195713,101.17445583988848,Null wins,-50.57,4.47,0.1824,4.95,55.5,0.01,17.99,Null wins,4.839815756211998e-16,3.23,5.97,4.37,NIRSpec (F100LP+G140H/F170LP+G235H),9.53,0.3,M_UV_relation,0
69772,primer-uds-south,34.471126609335464,-5.190443860816161,0.0501884272735921,0.0092496377796527,0.0461791011937656,0.0098402752716008,0.0595559813985348,0.0092393149079539,,,0.0581075856877199,0.0130258145919455,0.0541279356588994,0.0217999216807026,0.0689523153732568,0.0073997626219807,,,0.0487593645229162,0.0113927895574573,0.0616409990290103,0.0059658580281243,,,0.1465260796965684,0.0041296399949157,0.3334817374641169,0.0041369347369768,1.0161859221356742,0.0075802936133248,-0.0146905652990148,0.0126201703404191,0.713663673564827,0.0060361297989328,,,-0.0015092441498118,0.005212373808104,-99.0,-99.0,0.0424703181582463,0.0057933789283675,,,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4293756,5.3952494,5.462143,2.7,0.151505895707291,45.900065719599525,0.1991598059594115,-19.194279411718135,0.1130687417899078,0.2634776830673218,0.2888847589492798,0.3506984150409698,63.486698745341045,69.60870252850678,84.50311376271567,Neutral,0.03,3.65,0.0406,3.79,0.98,0.849,10.35,Neutral,5.335686065124015e-16,3.56,6.4,4.22,NIRSpec (F100LP+G140H/F170LP+G235H),9.93,0.3,M_UV_relation,0
6756,ceers-full,214.8964764095056,52.78769104113195,,,-99.0,-99.0,0.0115276743361227,0.0017974897418599,,,0.0042521726979753,0.0132561463892377,-99.0,-99.0,0.0233523104120413,0.0036737319304371,,,0.0185712814688383,0.0101717566789827,0.0196948906056016,0.0023551893720845,,,0.0347886077090824,0.0019074429600562,0.1461785543505035,0.0018241352963355,0.1715430466670906,0.0050767239157184,-99.0,-99.0,0.2080753279343096,0.0025881678671046,,,0.0087139530369993,0.0063490932313585,,,0.0074131945133,0.0058164399781996,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,7.136083,7.025532,7.178669,2.5,0.1442272994341782,45.8251550425391,0.1485058668332615,-18.23280687828205,0.1057901455167922,0.2544100141525268,0.2632071673870086,0.2857092118263244,52.578394270126424,54.396483832198435,59.04693506681427,Neutral,-0.45,0.9,0.2383,1.02,6.5,0.01,8.91,Neutral,2.37012269134178e-16,2.96,5.6,5.34,MIRI (unlikely),9.84,0.3,M_UV_relation,0
9246,ceers-full,215.0759983092168,52.9213331071539,,,-99.0,-99.0,0.0292221115752309,0.0020054117332357,,,0.0235994531952466,0.0115654912238309,0.0504976451048046,0.0202345978233862,0.0344534581404835,0.0027638685216384,,,0.0288699319015764,0.0099837035889853,0.0672731767714793,0.0023324116604816,,,0.2375263796882529,0.0021436052602701,0.2383878014251564,0.001829436885925,0.2797756308833782,0.0037996811939115,-99.0,-99.0,0.2752648345263825,0.0032423898573528,,,0.0246497867423981,0.0047645275723981,,,0.0237990081472472,0.0051525330377367,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,4.6044097,4.450684,4.826842,1.0,0.162520583006268,44.56754124857708,0.1965408319297152,-17.971671112965936,0.1240834290888841,0.2549526143074035,0.2650280743837356,0.2909683442115783,66.63240643216857,69.26564929034056,76.04519382187802,Support,83.45,0.0,0.0945,0.0,387.71,0.649,7.99,Support,2.7013129043397726e-16,3.38,6.17,3.68,NIRSpec (F100LP+G140H/F170LP+G235H),9.24,0.3,M_UV_relation,0
12234,ceers-full,214.91179273247536,52.809063181954286,,,-99.0,-99.0,0.0323860358474813,0.0017020753223907,,,0.0259226185354485,0.0122643433859502,0.0306149437060115,0.0237218790038022,0.0518867679342621,0.0035372787796605,,,0.0416332671448439,0.0104261885338924,0.0405953705427631,0.0023508379561781,,,0.1453374487622017,0.0022827676178845,0.3228224399656905,0.0020938114430618,0.3516826349180279,0.0041870973836764,0.0028654410340784,0.005771432023646,0.3359434827828025,0.0030435211590217,,,-0.0019939114291976,0.0059329259343334,,,0.0169188189038789,0.0051942101011824,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,6.142212,5.97622,6.401966,1.7000000000000002,0.1627313489408122,45.423219681188336,0.1567728330408423,-18.842551883065187,0.1242941950234275,0.2522938024997711,0.257037878036499,0.2693606328964233,56.87806358020883,57.94758580918855,60.7256740042275,Support,398.21,0.89,0.4057,0.0,762.36,0.01,6.47,Support,1.7101887603158048e-16,2.14,4.27,4.69,NIRSpec (F100LP+G140H/F170LP+G235H),9.91,0.3,M_UV_relation,0
12544,ceers-full,214.89586242316247,52.79821219297834,,,-99.0,-99.0,0.0240789265664187,0.001693415353473,,,0.0132929737900455,0.0115052379683315,-0.0010814611100105,0.0214194223838041,0.0204587692402197,0.0033321455287278,,,0.0302635642048566,0.0102128205689975,0.0278149490488476,0.0022809780359039,,,0.0610831189901419,0.001855887265154,0.0963705528394633,0.0016539606811706,0.0674372920302224,0.0036049697085825,-0.0029172239641024,0.0041665432931833,0.0687515328091053,0.0024247204228547,,,0.0239674489055694,0.0053869049564406,,,0.0190208209531627,0.0051376544518748,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,4.549665,4.4753647,4.6973696,0.4,0.1645797335365866,43.74086607688362,0.1352070249493714,-18.01673045710073,0.1261425796192021,0.2744479203224182,0.3191620856523514,0.4287981402873992,72.12572257222389,83.87673704464756,112.68941542541616,Weak,5.77,0.0,0.1339,0.0,225.53,0.775,3.36,Support,2.0423301448879848e-16,2.55,4.98,3.64,NIRSpec (F100LP+G140H/F170LP+G235H),9.25,0.3,M_UV_relation,0
13736,ceers-full,214.95519257473848,52.843020797458365,,,-99.0,-99.0,0.0301418061835091,0.0023226361812,,,0.030210214673654,0.0160975659394018,0.0222972111877922,0.0301001966417058,0.0352841742064689,0.0046943482756181,,,0.0521693411914589,0.01357842505567,0.0541873273268151,0.003121256369959,,,0.1496664297157099,0.0032373044257821,0.2613293920009015,0.002842701988135,0.4883078738210667,0.0059429660994856,-0.0252093063877387,0.0069253249750177,0.3617939405639322,0.0042095950764444,,,0.0109786055707186,0.0070996795234514,,,0.0291068911799894,0.007005389174442,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,5.356953,4.9958086,5.399486,1.4,0.101140392991043,45.06049215488367,0.3271892716209277,-18.43845338019,0.0634436454208238,0.2552001786231994,0.265746995806694,0.2926758003234863,61.92145850221018,64.48052529472373,71.01449741181497,Neutral,0.55,1.39,0.3114,1.52,30.57,0.01,10.25,Neutral,1.1274035818935901e-16,1.41,2.56,4.17,NIRSpec (F100LP+G140H/F170LP+G235H),9.59,0.3,M_UV_relation,0
14076,ceers-full,214.93497411857868,52.82936734381139,,,-99.0,-99.0,0.0183403561065968,0.0016745785793305,,,0.0147980180389296,0.011911329825493,0.0431741979979455,0.0218244619462748,0.01639969110936,0.0033075017092564,,,0.0057505709998711,0.0098193793991633,0.017013676058848,0.0021860422949819,,,0.0225733775738519,0.0019296093846096,0.0580316979770105,0.0017713862426892,0.0397484652287447,0.0036282150288356,-0.0022890552595907,0.0041681197642081,0.0747332196790593,0.0026064699502311,,,0.0091771909368623,0.0055654908465921,,,0.0093683725668192,0.005132635909971,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,5.661391,5.6369333,5.682649,1.9,0.1512743939845995,44.58161097780016,0.3521268835887965,-17.953710189762077,0.1128372400672148,0.2711283433437347,0.3104202300310135,0.408209422826767,63.90568813924821,73.16689272624528,96.21607150675896,Support,42.61,2.06,0.0006,0.75,1.26,2.5,4.56,Support,1.2761760895761634e-16,1.6,3.09,4.37,NIRSpec (F100LP+G140H/F170LP+G235H),9.44,0.3,M_UV_relation,0
19354,ceers-full,214.8997085945354,52.81284265178295,,,-99.0,-99.0,0.010481305726771,0.0018734108969886,,,0.0184278236532515,0.0119634815294575,-0.0250609224269779,0.0223798548891582,0.0183961024957554,0.0034460859363445,,,0.0047903427413477,0.010460282003498,0.0139590357761505,0.0024236812682565,,,0.0699715330137492,0.0020099992742002,0.1539045701628017,0.0017880346691333,0.2582322969117064,0.0039527435095889,-0.0009266898160442,0.0047991100633392,0.2034118053108284,0.0026860025902098,,,-0.0006896105624819,0.0045550545960189,,,0.0199603611295181,0.0045847720620461,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,5.4279175,4.9884915,5.460921,1.6,0.0877486662723113,44.85664388655694,0.2305990953506303,-17.186823340763663,0.073817727123556,0.2543510687351227,0.2628698199987411,0.284073498249054,61.29614395227487,63.349080495239264,68.45896157736827,Neutral,1.87,1.41,0.1471,1.53,137.72,0.01,11.06,Neutral,1.6388532746147328e-16,2.05,4.1,4.22,NIRSpec (F100LP+G140H/F170LP+G235H),9.06,0.3,M_UV_relation,0
20010,ceers-full,215.06178750836733,52.93117525134058,,,-99.0,-99.0,0.0052745495216605,0.0019149362879633,,,0.0065474097545544,0.0109814946188963,0.0400158206942273,0.0194871245358787,0.0112781287712442,0.002594868089794,,,0.0047780840023418,0.0092328942754312,0.0113216775452629,0.0021317923963973,,,0.0083895669645779,0.0015618635608902,0.0175644680145568,0.0013120777503492,0.0398999667036465,0.0031666752013855,-0.0013673615442739,0.0048496295414922,0.0447027347231655,0.0026801911597243,,,-0.0042279634705985,0.0048605486673693,,,-0.0025506136064761,0.0039716325337021,-0.0147300522748988,0.0127043558555371,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,8.934445,8.700926,9.021528,3.7,0.1390948326033017,46.31687067254751,0.3829465198082466,-17.890357612532686,0.1006576786859163,0.2869181656837463,0.3590944111347198,0.5364904832839965,51.47219697714653,64.42038348903961,96.24466881053512,Neutral,-0.18,1.74,0.3436,1.75,11.82,0.01,3.96,Neutral,2.587749812315096e-16,3.23,5.98,6.52,MIRI (unlikely),10.03,0.3,M_UV_relation,0
20632,ceers-full,214.8945675036202,52.81216541941548,,,-99.0,-99.0,0.0166920083655055,0.0021515408087499,,,0.0090256655644421,0.0159218574379678,-0.0015396018289829,0.0281844010746962,0.0224542637994103,0.0042023132861034,,,0.0195917503654269,0.0122150222391402,0.0183096316256499,0.002812834493509,,,0.0679975230463207,0.0023713330929565,0.1594646954291734,0.0021232809565474,0.2032007680748838,0.004582444028846,-0.0018392948619856,0.0059057389361687,0.3066072397184151,0.0032961860618168,,,0.003534862251533,0.0055287926221367,,,0.0145033738616507,0.005448788637305,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,5.653135,5.213796,5.6540146,2.0,0.0862972819389205,45.206166510521385,0.3757239060802064,-17.81031359915508,0.065697902290335,0.2550829935073853,0.2654916048049927,0.2917500483989715,60.17055656787815,62.625804274768534,68.81980860226676,Null wins,-88.35,2.74,0.2699,3.61,93.88,0.01,13.65,Null wins,1.6707436762115084e-16,2.09,4.17,4.37,NIRSpec (F100LP+G140H/F170LP+G235H),9.37,0.3,M_UV_relation,0
20897,ceers-full,214.9490179204384,52.851746577831136,,,-99.0,-99.0,0.0173729886245058,0.0016604184022354,,,0.0135438488691247,0.0117049801666149,-0.0076992505433633,0.021055289649223,0.0203334513273608,0.0033703759342282,,,0.0173871696788947,0.0097472365986899,0.0972356837579482,0.0024457179941391,,,0.4611516051550977,0.0025125875949462,0.4518572705521861,0.0022580932149129,0.5542231375782563,0.0038862289824711,-0.0037153353967675,0.005055665961596,0.5967651872280724,0.0030068624397805,,,0.0133392940767199,0.0050174806227276,,,0.0182426017093512,0.0045349931664745,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,4.533114,4.4341817,4.64145,1.3,0.1529660634208501,44.950003835346465,0.3528740477359693,-16.672455631451232,0.1145289095034662,0.2507929754257202,0.252419576048851,0.2566379773616791,66.01973932917508,66.4479321401957,67.55840086279852,Support,218.72,0.0,0.09,0.0,1376.57,0.321,29.35,Support,9.989221320181716e-17,1.25,1.99,3.63,NIRSpec (F100LP+G140H/F170LP+G235H),8.67,0.3,M_UV_relation,0
22049,ceers-full,215.1370824993564,52.98855485797787,,,0.0131231212711353,0.0047429601721611,0.0197333989596358,0.0019856327682148,,,0.0164384299199591,0.0062411795757758,0.0022387772646285,0.0206744426097356,0.0204833755237493,0.0028328126283099,,,0.016650928256894,0.0067015756949158,0.0257020597056507,0.002322982009513,,,0.0567542749310868,0.0017840781393029,0.0894943190763462,0.0015977039074457,0.2979785643620653,0.0037772968039359,-0.0020390980213467,0.0031741087165509,0.2194531713745404,0.0031518280300116,,,-0.0027129792400459,0.0040444480935249,,,0.0064930187123403,0.0041726760809632,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,7.1350226,7.1239777,7.165127,2.5,0.1538090318085385,45.85823895245412,0.2957762614349293,-18.669637759181754,0.1153718778911532,0.2563306939601898,0.2691074162721634,0.3017118513584136,52.980066776621534,55.6208414369509,62.35973454957922,Null wins,-18.03,4.51,0.3229,4.37,109.87,0.01,10.71,Null wins,6.002687126493117e-16,7.5,10.2,5.34,MIRI (unlikely),10.02,0.3,M_UV_relation,0
22239,ceers-full,215.13147827808135,52.984910779504645,,,-0.0019597284804105,0.0043148887501072,0.0057858707702295,0.0019110855310655,,,0.0051404155917388,0.0057607215461838,-99.0,-99.0,0.0026236788688178,0.0027683306780022,,,0.0008554182872766,0.0064946581629466,0.0043843537296987,0.0021965319585022,,,0.0058541274533137,0.0016315665706611,0.038810466011961,0.0014261648372898,0.0770699745254792,0.0033218155034223,-0.0064501459728542,0.0036266644415102,0.0800947768205443,0.0028584397752742,,,-0.0021564919962358,0.0034010008959241,,,-0.0154970530728791,0.003558280070538,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,7.131442,7.081858,7.1808834,2.8000000000000003,0.1516859497092444,45.508658247970416,0.3551739711893056,-16.226724031172736,0.1132487957918595,0.2703152942657471,0.3089980483055115,0.4074539399147033,55.88734281618755,63.88495294759667,84.24058314448396,Neutral,-0.05,2.64,0.0001,2.76,0.86,2.5,30.53,Neutral,5.705861640165534e-16,7.13,9.91,5.34,MIRI (unlikely),8.97,0.3,M_UV_relation,0
23054,ceers-full,215.07825941225204,52.94849717876277,,,0.0168575866910352,0.0112658679940659,0.0219752536495872,0.0020936324614568,,,0.0211574739520232,0.0097239393436099,0.0471496380261914,0.0214658289874643,0.0186780097743542,0.0027894366863934,,,0.0107197971062112,0.0089624085312756,0.0286207828477658,0.0022928585400703,,,0.0324685166304719,0.0017583694232203,0.0865863497184887,0.0015584939338329,0.1166807470616088,0.0035901667511906,0.0104006954680872,0.005987448314235,0.1012552025531168,0.0030008419555128,,,-0.0073013506710309,0.0042714621259283,,,0.0005979497719891,0.0044501719521889,0.0272827817948028,0.0157916049208383,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,6.8682966,6.832023,7.3080564,2.1,0.1958350985847766,45.27174315522322,0.3953188737031439,-18.58860646729115,0.1573979446673927,0.2690939998626709,0.3040479123592376,0.3899778544902801,56.89432565756724,64.28460296438449,82.45270078088893,Neutral,-0.02,0.0,0.0,0.07,3.73,2.5,5.42,Neutral,3.283839764833334e-16,4.1,7.05,5.16,NIRSpec (F100LP+G140H/F170LP+G235H),9.94,0.3,M_UV_relation,0
24464,ceers-full,214.8760422893777,52.806111552633055,,,-99.0,-99.0,0.0328177155228414,0.0017841517574846,,,0.0188135184500264,0.0117807221348009,0.022379839381402,0.0215422150625213,0.0304983900116038,0.0033712048973821,,,0.0125562401443852,0.0107915475712285,0.0345382636530943,0.0022757425714637,,,0.047802837863044,0.0018019810338311,0.1255084558260907,0.0016522026989712,0.1202826996150238,0.0045006640728155,0.004903644742661,0.0031255404817762,0.219087529547487,0.0025266656310558,,,0.0059821279970585,0.0047697715100973,,,0.0244525791095371,0.0046576766846302,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,5.655386,5.6330924,5.6806917,2.7,0.1521567887885928,45.38797862456787,0.1383890673018696,-18.628603087064917,0.1137196348712095,0.2536464262008667,0.2611081302165985,0.2804344403743743,59.81899443936681,61.57873392283105,66.1365763382647,Support,74.48,3.01,0.0001,3.04,6.47,2.5,7.18,Support,1.909597344068533e-16,2.39,4.71,4.37,NIRSpec (F100LP+G140H/F170LP+G235H),9.72,0.3,M_UV_relation,0
28748,ceers-full,214.92414994156533,52.84905137748051,,,-99.0,-99.0,0.0432980212188234,0.0021978283067976,,,0.0477387092296183,0.0143992570649611,0.0649925988573296,0.0268224321738904,0.0543868500067924,0.0044645069559556,,,0.0491117837202791,0.0113749462651204,0.0894920151093814,0.0030373053437473,,,0.3331903510436532,0.0031062387352653,0.6266683464195812,0.0030143496951523,0.5088498959106351,0.005150695114671,-0.0207984109431843,0.0071682536919972,0.5560728343814113,0.0038686392586203,,,0.0254098058409208,0.0069782294303247,,,0.0385722340727213,0.0075794756377255,-99.0,-99.0,,,,,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,4.7529554,4.641189,4.787233,1.3,0.1379359751926906,45.052664802125385,0.3119492386880631,-18.489657343260586,0.099498821275306,0.2516366934776306,0.2550037503242492,0.2637487590312958,64.79062772379203,65.65756697521525,67.9092044282004,Neutral,-0.62,0.02,0.2231,0.14,2516.82,0.01,10.22,Neutral,9.7353690145617e-17,1.22,1.86,3.78,NIRSpec (F100LP+G140H/F170LP+G235H),9.49,0.3,M_UV_relation,0
