SDSS_NAME,RA,DEC,Z,LORD_TYPE,AUTOCLASS,PSFMAG_U,PSFMAG_G,PSFMAG_R,PSFMAG_I,PSFMAG_Z
092455.70+525017.6,141.23212078707795,52.83824891874065,0.754877507686615,red1,QSO,23.693027,24.400326,22.955315,21.4007,20.450739
092538.41+612119.8,141.41006886477845,61.355510430310886,0.76,red1,QSO,22.016659,21.499075,21.539865,21.259201,20.320946
092543.27+554518.7,141.43032738885995,55.75520350656201,0.842,red1,QSO,22.94487,22.356974,22.043564,21.773724,20.89337
092621.14+310847.8,141.5881101642919,31.14662301285672,0.281,red2,QSO,21.987276,21.409851,21.572817,21.320799,19.772879
092738.98+465257.7,141.9124565400374,46.88271606881997,0.715561032295227,red1,QSO,23.173372,23.045944,22.166546,20.885939,20.244719
092904.80+114003.1,142.27001467593868,11.667543505651974,0.709,red1,QSO,22.39969,21.634087,21.65664,21.205196,20.640522
092946.56+551226.9,142.44402846399237,55.20749527892991,0.7467441558837891,red1,QSO,22.383175,21.698975,21.478436,20.789042,20.415237
093102.55+302839.5,142.7606288141344,30.477644905270616,0.7731258869171143,red1,QSO,22.060366,22.11891,21.928465,21.650087,20.781006
093117.16+472245.9,142.8215308713211,47.37942489042059,0.7749152183532715,red1,QSO,23.580305,23.084974,21.911476,21.1865,19.943052
093120.42+462745.5,142.83509579933494,46.46266209340297,0.696,red1,QSO,21.880936,21.429045,21.28996,20.62441,20.25097
093237.14+460529.8,143.1547809707759,46.09161556180007,0.765,red1,QSO,21.887615,22.078915,22.260866,21.716787,21.169403
093303.77+394300.8,143.265713,39.716912,0.43854,red2,UNK,20.805523,20.619675,20.252043,19.70101,19.10568
093305.61+130841.2,143.2733770200917,13.14480530119717,0.749,red1,UNK,21.925993,21.216463,20.988909,20.224041,19.969397
093330.89+485558.8,143.3787109222356,48.933012197789296,0.8512526750564575,red1,QSO,22.861002,23.84164,22.544258,21.247839,20.326584
093408.01+503339.9,143.53339609125345,50.56111099537326,0.7123678922653198,red1,QSO,23.076847,22.902443,22.063787,21.364304,20.539057
093603.14+465127.3,144.01309829866105,46.85760250594432,0.782,red1,GALAXY,22.314592,21.857317,21.306118,20.714327,20.251255
093847.00+290747.5,144.69586099106613,29.1298773596973,0.7913162708282471,red1,QSO,21.994234,21.846613,21.267849,20.711063,20.238031
093910.92+492354.9,144.79552937229204,49.398600551782735,0.8,red1,QSO,22.687113,23.605309,22.689102,21.674555,20.659029
094010.41+591039.8,145.04339809657802,59.17773987715469,0.8097672462463379,red1,QSO,21.551413,21.012827,21.315828,20.77771,20.171667
094111.20+541828.9,145.2966681731527,54.30804187830995,0.8053560256958008,red1,QSO,23.758022,22.971382,22.13973,21.085442,20.266897
094317.93+523445.2,145.82470982201946,52.57924485885317,0.8242865800857544,red1,QSO,22.026608,21.34187,20.231789,19.658468,19.037327
094320.75+585611.3,145.83646737047258,58.93647570366074,0.8033763766288757,red1,QSO,21.775522,21.679884,21.521149,21.119038,20.419964
094422.15+343817.5,146.09230465610534,34.63820478295509,0.4238673746585846,red2,QSO,22.143911,21.802862,21.062998,20.337645,20.033295
094426.91+482822.2,146.11216597621856,48.472853844216964,0.8354228734970093,red1,QSO,22.31705,21.991238,21.86144,21.296305,20.810654
094507.48+472725.3,146.28119342246754,47.45704306004484,0.399,red2,QSO,20.894718,20.33468,19.916485,19.26815,18.795313
094509.40+475934.9,146.28917655921083,47.99304624095654,0.8217031359672546,red1,QSO,22.857222,23.056644,22.375753,21.255568,20.41765
094539.06+463650.2,146.4127528015229,46.61396325738978,0.751495361328125,red1,QSO,23.20763,22.467972,21.719461,20.772419,20.02743
095019.76+472941.6,147.58233793968435,47.494909344494545,0.7087293267250061,red1,QSO,22.543709,22.22436,21.449095,20.758966,20.020382
095216.45+585107.4,148.06856389748748,58.85208017114513,0.7138438820838928,red1,QSO,21.55594,21.099354,22.336899,21.403637,20.592205
095227.58+540730.4,148.114947,54.125135,0.712125,red1,UNK,19.374434,25.081255,24.777784,24.343668,19.723377
095228.25+463426.6,148.11774019575552,46.574062925848615,0.765,red1,QSO,21.698818,21.367395,21.21925,20.731672,20.077206
095318.81+292850.8,148.32840148602844,29.480794564224283,0.42573389410972595,red2,QSO,22.22436,21.826807,21.29641,20.577188,20.037449
095401.04+481628.4,148.50433331639692,48.27456148020714,0.8664921522140503,red1,QSO,24.81895,24.342916,23.461615,21.752052,20.57172
095455.43+405914.1,148.73098,40.987251,0.477973,red2,UNK,21.1913,20.676275,20.36379,19.828648,19.260403
095631.26+131458.2,149.13026744460734,13.249510537786005,0.471,red2,UNK,22.174452,21.713383,20.935307,20.242683,19.523909
095649.53+454030.4,149.2064093177521,45.675115082697396,0.6980553865432739,red1,QSO,24.243734,23.623043,22.33236,21.361046,20.540632
095857.25+424103.9,149.73855190143138,42.68443653467431,0.8026905059814453,red1,QSO,21.654799,21.64346,21.602598,21.31314,20.488039
100148.35+460846.0,150.45149362581878,46.14611927415444,0.7540274262428284,red1,QSO,23.913218,23.114546,22.116634,21.42029,20.498772
100320.93+480821.0,150.83723735055338,48.13919061695252,0.797,red1,QSO,22.318668,22.31326,21.431557,20.983511,20.20063
100526.84+302853.6,151.36184275996678,30.48157495362292,0.37770405411720276,red2,QSO,22.527958,21.74722,21.200338,20.629517,20.108347
100753.13+312948.9,151.97140253726118,31.496931759703656,0.8305942416191101,red1,QSO,22.475622,22.09868,21.284407,20.789038,20.246649
100936.45+505147.0,152.40187789319697,50.86307387584968,0.8794185519218445,red1,QSO,22.142721,21.904398,22.122833,21.477097,21.029158
100944.37+521601.2,152.4348906009122,52.267000390664634,0.39159610867500305,red2,QSO,22.356417,21.671642,21.341679,20.847673,20.333607
101008.12+325728.1,152.53384294004985,32.957826173000896,0.834,red1,QSO,21.443462,20.797031,20.697407,20.219433,19.66289
101126.19+050303.8,152.85915840133933,5.051063467679327,0.755,red1,QSO,21.63419,21.102877,21.013857,20.623571,19.763317
101139.42+550749.3,152.91426251521045,55.13037142809821,0.4224908947944641,red2,QSO,22.719236,22.136124,21.336397,20.737478,20.263687
101300.97+331907.4,153.2540597916392,33.31873091521894,0.6880223751068115,red1,QSO,22.428484,22.070591,21.42537,20.412298,20.226366
101418.31+552257.7,153.57629503846692,55.382720803850084,0.4219411611557007,red2,QSO,21.77821,21.448626,20.922049,20.317507,19.86914
101530.26+480959.9,153.8761230782793,48.166649604195314,0.7024021744728088,red1,QSO,23.252861,22.929659,22.476942,21.326532,20.409876
101540.38+420430.6,153.91827655575958,42.075190515891656,0.803,red1,QSO,22.375029,21.642529,21.507942,20.984653,20.399546
101552.30+490217.7,153.9679338286767,49.03826278913286,0.7669604420661926,red1,QSO,24.073107,23.560692,23.017187,21.526752,20.666538
101632.58+435652.8,154.135785,43.948027,0.69477,red1,UNK,21.637352,21.073397,20.758121,20.07611,19.480019
101710.33+461719.3,154.29304585770223,46.28870213183749,0.842,red1,QSO,21.556322,21.202908,20.88279,20.22357,19.727505
101858.63+473805.1,154.7443307180513,47.6347574038759,0.327,red2,QSO,21.106184,20.629602,19.928135,19.498907,18.926386
102107.39+441449.1,155.28081994814966,44.24699666367198,0.793,red1,QSO,22.063282,21.677952,21.2497,20.7176,19.763935
102153.69+462731.6,155.47374536075404,46.45878275120347,0.8516132831573486,red1,QSO,23.45312,23.310616,22.18547,21.404951,20.554388
102153.81+495927.9,155.4742138364232,49.99111091628425,0.2897171378135681,red2,QSO,23.115929,22.365736,21.793894,21.094067,20.3503
102235.57+454105.4,155.648228,45.684858,0.74331,red1,UNK,21.03248,20.833876,20.426708,20.054554,19.389084
102327.09+481015.3,155.86289675770914,48.17093912656203,0.8194374442100525,red1,QSO,21.92663,22.337084,22.010538,21.242153,20.40153
102423.09+015452.4,156.09621537603977,1.9145708647779587,0.828,red1,QSO,22.549036,21.995275,21.813866,21.463327,20.680433
102608.22+263705.0,156.53425186357828,26.618062372243365,0.771,red1,QSO,22.290058,21.529478,20.667057,20.093,19.61771
102619.93+404736.1,156.58306537733213,40.79338016009651,0.7193892002105713,red1,QSO,22.72903,23.193285,21.960005,20.991987,20.021687
102732.23+524947.4,156.88430215654637,52.82984868367341,0.44,red2,QSO,21.531584,20.874184,20.440252,19.7772,19.399298
102809.26+543237.8,157.03861032651338,54.54384209954865,0.773,red1,QSO,22.030333,22.140972,21.304296,20.614353,20.168846
102811.06+461322.2,157.04609590009332,46.222858474198866,0.789,red1,QSO,22.105974,21.410551,21.43435,20.870195,20.349953
102830.54+301525.3,157.1272794497977,30.257028213942807,0.7194190621376038,red1,QSO,22.513363,21.73423,21.510439,21.071682,20.047773
102945.84+465032.6,157.44100971250347,46.8424160350569,0.840391218662262,red1,QSO,23.791779,23.270267,22.00162,20.9663,20.13588
102946.30+051537.1,157.44292388485945,5.260319826050277,0.707,red1,QSO,22.546442,21.783438,21.375854,20.6506,20.30409
103002.35+482709.8,157.50982474874178,48.45274226410532,0.38086044788360596,red2,QSO,22.340357,21.87053,20.933464,20.380144,19.619001
103016.32+053421.0,157.5680322762925,5.572517998095814,0.336,red2,QSO,22.268013,21.536366,20.36298,19.83294,19.351788
103119.32+234518.6,157.83052871095833,23.755168229794613,0.46,red2,UNK,22.547203,21.970037,21.46208,20.733547,20.192743
103203.71+474711.5,158.01547756418165,47.786533822407584,0.3398185074329376,red2,QSO,23.6983,23.40541,22.85935,21.718248,20.94754
103306.85+533212.4,158.27857789948283,53.536793774511544,0.7143301367759705,red1,QSO,22.946424,22.921669,21.850433,20.968306,20.219034
103318.74+104050.8,158.32812170899118,10.680781786950217,0.463,red2,UNK,21.816423,21.223776,20.459974,19.825161,19.27706
103326.27+204931.5,158.3594643467935,20.82543930107455,0.421,red2,UNK,22.348206,21.821936,20.44599,19.908434,19.359022
103330.20+473507.4,158.37584576494794,47.585396878965,0.7016875743865967,red1,QSO,23.662804,23.014778,22.404865,21.373547,20.492981
103342.56+473053.3,158.4273533777586,47.514822366145616,0.7219509482383728,red1,QSO,22.195862,21.495497,20.476273,20.159403,19.101667
103353.28+480502.0,158.47202727846752,48.08389308987018,0.7629968523979187,red1,QSO,23.649656,24.047216,22.488,21.477974,20.5648
103428.50+261311.1,158.618781085031,26.219751704856616,0.732,red1,UNK,22.402176,22.182167,21.441853,21.247555,20.194069
103432.68+582415.0,158.6361923644228,58.40417758834903,0.8067412972450256,red1,QSO,22.37483,22.180725,21.661573,20.997217,20.390581
103527.02+570316.4,158.862602,57.054557,0.438615,red2,UNK,19.217142,19.985262,20.577341,19.303812,18.860657
103604.87+490533.5,159.02031333704366,49.09265649602951,0.8191350698471069,red1,QSO,23.374506,23.024841,22.108511,21.717154,20.606245
103646.54+533636.3,159.1939239511754,53.610110554934636,0.8,red1,QSO,21.836012,21.075766,20.084702,19.339218,18.883438
103745.92+061302.3,159.441352,6.21732,0.810079,red1,UNK,24.48684,25.006727,20.385523,19.159359,18.232008
103757.90+440140.7,159.49126103641703,44.02799739988409,0.727,red1,UNK,22.118374,21.428581,20.980583,20.200937,19.733723
103848.71+460108.1,159.70299716768733,46.018934631236206,0.832,red1,QSO,21.717415,21.057491,20.766485,20.301949,19.670088
103914.25+290146.2,159.8094092178963,29.029510332069563,0.6815503835678101,red1,QSO,22.621506,21.955608,21.548126,20.729208,20.425611
103920.99+463658.3,159.83748551087774,46.6162142597856,0.7951297760009766,red1,QSO,23.930405,23.150028,22.642313,21.730227,20.779726
104100.08+461334.2,160.2503405465778,46.22617434506211,0.3294493556022644,red2,QSO,24.298573,23.530533,22.238707,21.32709,20.487762
104121.90+514744.8,160.341276,51.795796,0.760294,red1,UNK,22.171122,21.382435,21.08751,20.390856,20.033876
104303.14+503737.1,160.76308455978324,50.62697891932429,0.8065173625946045,red1,QSO,22.763731,22.010262,22.278852,21.45849,20.490395
104321.32+590943.0,160.8388730506627,59.16194945161171,0.41,red2,QSO,21.841438,21.37683,20.634071,19.961674,19.352354
104341.48+435928.5,160.9228386572351,43.991251285743395,0.728456974029541,red1,QSO,21.909214,21.766506,21.63866,21.354113,20.497189
104429.67+281508.9,161.1236469662166,28.252479069144094,0.7184780836105347,red1,QSO,22.407314,21.972172,21.05331,20.40727,20.049492
104434.59+421750.4,161.1441433089825,42.2973561890267,0.8320411443710327,red1,QSO,22.086473,21.368597,21.538002,20.908531,20.432564
104455.37+493459.2,161.2307492188412,49.58311819960479,0.7963657975196838,red1,QSO,22.535088,23.308052,21.880655,21.040668,20.060135
104514.56+483140.3,161.3106708979831,48.527878934258034,0.7660348415374756,red1,QSO,21.682812,21.31374,21.201626,20.489407,19.973797
104517.83+001304.0,161.32431177340152,0.21777820150659288,0.453,red2,QSO,21.868195,21.200054,20.780346,20.364809,19.759726
104538.85+460853.1,161.41189449896265,46.14810046496565,0.8212533593177795,red1,QSO,22.495583,22.962091,22.155058,21.285269,20.648254
104712.18+564237.7,161.80077849974123,56.71047626387495,0.4376862645149231,red2,QSO,22.139927,21.606195,21.006338,20.41167,19.979906
104833.11+340255.1,162.13798050513688,34.04864970358878,0.43628230690956116,red2,QSO,21.744486,21.043232,20.701874,20.188452,19.672249
104848.37+455813.8,162.20155355487765,45.97052028266435,0.7444185018539429,red1,QSO,23.2457,24.67925,22.481543,21.35626,20.223444
104937.98+413754.4,162.40826945017483,41.631801360680114,0.42186814546585083,red2,QSO,22.472763,21.86003,21.37637,20.814026,20.347916
104959.17+194938.1,162.49654699953493,19.827269215568425,0.46,red2,UNK,21.680523,21.179451,20.426723,19.671097,19.324596
105049.89+313358.3,162.7078870670026,31.566203571073487,0.689,red1,VI,22.268957,21.78706,21.273567,20.84077,20.22193
105051.36+463501.3,162.71401900801436,46.58372218869171,0.4512040317058563,red2,QSO,21.544764,20.949968,20.881908,20.133062,19.766888
105224.07+373004.5,163.1003,37.501254,0.374206,red2,UNK,20.753622,20.016731,19.187141,18.833792,18.138172
105234.41+464506.0,163.143401435167,46.75168350185515,0.7520524263381958,red1,QSO,23.47088,24.890917,22.319996,21.076492,20.309093
105404.13-011433.9,163.51721455821948,-1.242773792797728,0.435,red2,QSO,22.196459,21.883265,21.105656,20.546501,19.94351
105555.53-014834.8,163.98141343186708,-1.8096911423326558,0.443,red2,QSO,21.866764,21.360046,20.623878,19.991999,19.39233
105602.67+450040.3,164.0111482504805,45.01121622587886,0.7004462480545044,red1,QSO,21.773865,21.427988,21.024511,20.260868,19.701351
105609.87+361611.0,164.04114663273737,36.26974476849086,0.776,red1,UNK,22.705158,22.283508,21.621988,20.820704,20.501503
105612.12+504324.2,164.05053679422792,50.72340159647853,0.777,red1,GALAXY,21.896564,21.456211,21.144033,20.772383,20.022104
105841.94+410415.5,164.67478416648459,41.0709792025041,0.47124847769737244,red2,QSO,22.69175,21.936045,20.748611,19.903557,19.476267
105847.34+390736.2,164.69727453061182,39.12674247442919,0.7823001146316528,red1,UNK,22.475973,21.909159,20.989725,20.203062,19.957603
105945.78+470735.7,164.94077959052788,47.126588458375586,0.8116012811660767,red1,QSO,22.616375,23.867947,22.384146,21.37818,20.457603
110001.83+505119.3,165.00762690177675,50.85537469888425,0.7280632853507996,red1,QSO,22.570831,22.11466,21.690016,21.231619,20.387028
110113.13+382802.4,165.304719,38.467341,0.780066,red1,UNK,21.873655,21.691206,20.7555,20.108238,19.31107
110339.18+431851.5,165.91329012863264,43.3143096248363,0.7103084325790405,red1,QSO,22.42797,22.030672,21.811136,21.556524,20.634186
110400.68+355741.1,166.00285662618552,35.96142359760578,0.439,red2,QSO,21.920904,21.242346,20.684124,20.162054,19.614643
110516.73+470328.1,166.31973700869557,47.0578268414006,0.8207483291625977,red1,QSO,22.277252,22.119886,21.443993,20.506279,19.660883
110541.12+333123.4,166.42135513075908,33.52317398713331,0.806,red1,QSO,21.911379,21.217411,21.045446,20.629726,19.986149
110555.75+581048.7,166.48232158483677,58.18021072524977,0.8278276920318604,red1,QSO,22.87339,22.522856,22.360834,21.5899,20.853413
110600.53+093532.0,166.50221138638787,9.592244179587434,0.477,red2,UNK,22.649494,21.87518,20.927155,20.171144,19.636822
110609.33+454713.4,166.53887766190195,45.787057258381076,0.8354810476303101,red1,QSO,23.402845,23.903185,23.137686,21.88229,20.605623
110649.65+063530.8,166.70688493944536,6.591901100839496,0.45,red2,UNK,22.716677,21.917435,20.987984,20.32074,19.736258
110720.53+572141.1,166.83556275899306,57.3614172211561,0.7825559973716736,red1,QSO,22.437508,21.720594,21.491753,21.104391,20.439365
110724.86+470107.9,166.85359373722451,47.01888050298238,0.7127537131309509,red1,QSO,23.051441,25.082952,23.440607,22.664803,20.67632
110745.78+600913.8,166.940776,60.153854,0.397864,red2,UNK,20.52715,20.068771,19.461441,19.004675,18.420292
110746.21+522138.7,166.942547213338,52.36075211169491,0.809071958065033,red1,QSO,21.957872,21.452774,21.505196,21.199425,20.364841
110959.03+423733.8,167.49598393401612,42.62606289820684,0.4620380699634552,red2,QSO,22.169653,21.412468,20.721481,20.103868,19.612219
111121.37+482332.8,167.83905981317199,48.39245504208804,0.8467023372650146,red1,QSO,23.644876,23.493683,21.645266,20.951094,20.06607
111126.81+501355.1,167.8617397016181,50.23198739340174,0.840126633644104,red1,QSO,21.72833,21.228806,21.856249,21.571297,20.537333
111155.22-022938.6,167.98012176069216,-2.4940604304933847,0.4387328326702118,red2,UNK,22.424265,21.896172,20.759329,20.041193,19.651934
111224.79+204947.8,168.1033057506966,20.829951926338467,0.864,red1,QSO,22.18934,21.441574,21.56406,21.166458,20.51728
111225.41+334347.9,168.10590304715868,33.729991944826665,0.8107531666755676,red1,QSO,22.413712,21.8378,21.384514,20.898012,20.381716
111249.40+464127.4,168.20586273942922,46.69096862988753,0.6929886937141418,red1,QSO,22.406607,21.665958,20.923971,19.872696,19.081604
111322.80+460530.8,168.3450115565953,46.091892482409804,0.817104697227478,red1,QSO,22.414425,24.30639,24.504673,23.805525,19.668318
111354.66+124439.0,168.477759,12.744181,0.681645,red1,UNK,21.44644,20.97042,19.81505,18.811388,18.020376
111425.52+335725.8,168.60637053986292,33.95717195544863,0.8746916055679321,red1,QSO,21.733194,21.55083,21.35669,20.83554,20.24777
111445.98+533019.1,168.6916182392492,53.50533296752134,0.7978550791740417,red1,QSO,22.247807,21.914576,21.743248,21.284197,20.463537
111510.72+531655.9,168.79468953822695,53.28221956042045,0.4738013446331024,red2,QSO,23.262348,22.906593,21.401356,20.658642,20.282177
111554.89+393107.0,168.97871835024142,39.51862171864608,0.8476712703704834,red1,QSO,22.537682,21.800184,21.701633,20.959051,20.618607
111713.09+490105.1,169.30457081870847,49.018101980129444,0.47833722829818726,red2,QSO,21.834505,21.598017,20.889206,20.36931,19.85685
111759.06+491042.2,169.49611018789966,49.17839248803754,0.8135465383529663,red1,QSO,23.184868,22.68133,22.484798,21.606209,20.64773
111813.82+402837.9,169.5576164324391,40.477205899493065,0.386,red2,QSO,21.567415,20.969843,19.892103,19.3542,18.719501
111841.23+491609.3,169.67179366192585,49.269262218170894,0.786472737789154,red1,QSO,23.482908,23.582512,22.53841,21.199837,20.428844
111912.01+402729.2,169.8000508169589,40.458137234417165,0.8110069632530212,red1,QSO,22.396942,21.868029,21.311615,20.637936,20.07235
112042.00+233227.7,170.17503181970324,23.54104506094924,0.419,red2,QSO,21.863117,21.505592,20.360031,19.7931,19.319773
112131.81+495551.9,170.38256552894518,49.931085393219384,0.7759376168251038,red1,QSO,22.048132,21.32556,21.317917,20.854664,20.238258
112144.05+354454.8,170.43357223939984,35.74857438520983,0.7204111814498901,red1,QSO,21.97949,21.593916,21.133955,20.509016,20.09601
112218.30+430213.3,170.57625843187634,43.03703572775513,0.8180725574493408,red1,QSO,22.316025,21.815184,21.534922,21.087036,20.484066
112257.06+095758.1,170.73776420334258,9.966158930638978,0.761,red1,QSO,22.022417,21.395758,21.392551,21.138237,20.191936
112410.84+404543.8,171.0451772135118,40.76218923577848,0.7837504744529724,red1,QSO,22.340899,21.67982,21.121807,20.615381,20.026999
112436.16+470220.5,171.15070125427906,47.039044235440755,0.87,red1,QSO,21.532907,20.933802,19.835049,19.171106,18.818727
112442.91+562756.1,171.17882201813617,56.46559585127944,0.767,red1,QSO,22.15357,21.663265,21.555088,21.215595,20.30299
112455.99+384634.0,171.23331099938235,38.776125513317716,0.446,red2,QSO,20.960302,25.05163,24.759007,24.329226,21.294823
112517.04+294711.3,171.321029,29.786477,0.74603,red1,UNK,19.676119,19.409365,20.39091,19.960793,19.139761
112600.23+404235.3,171.50097264904525,40.70981858116726,0.4369276165962219,red2,QSO,21.932314,21.416883,20.807394,20.207144,19.804205
112603.86+073332.3,171.5161092791353,7.558989581483405,0.7877278923988342,red1,QSO,22.441603,21.697618,21.70504,21.479391,20.508118
112625.24+394836.8,171.60517657310348,39.810242819194876,0.7377392053604126,red1,QSO,21.703362,21.53314,21.45302,20.982166,20.431444
112711.62+354333.6,171.79842443172697,35.72600649440795,0.36651942133903503,red2,QSO,22.2328,21.846565,21.081144,20.582869,20.027477
112722.28+414715.6,171.84285176593585,41.787677196280285,0.44035613536834717,red2,QSO,22.050642,21.720499,20.710072,20.096428,19.695118
112737.16+595631.7,171.90484990185914,59.942151319698496,0.7364926338195801,red1,QSO,21.91882,21.785313,21.401978,20.901068,20.400717
112835.34+450929.0,172.14726564327555,45.158071819684054,0.839,red1,QSO,22.488617,21.812366,21.835129,21.406406,20.80559
112837.54+530407.0,172.15644308841854,53.06861806703486,0.7899737358093262,red1,QSO,22.534412,21.78981,21.413174,20.513191,20.123264
112900.92+473335.4,172.2538515234155,47.559839048177906,0.7749683260917664,red1,QSO,23.130585,23.764694,23.082272,21.525959,20.46741
113002.15+365324.4,172.5089884322062,36.8901137003489,0.41896143555641174,red2,QSO,21.814678,21.603136,21.0244,20.309656,20.016476
113111.80+464051.5,172.7991951840901,46.68098896696801,0.7643980979919434,red1,QSO,23.361204,22.920422,21.939077,21.08074,20.448391
113131.32+504223.3,172.88052301995504,50.706485486906374,0.305038183927536,red2,QSO,23.295294,23.051458,21.887703,21.045279,20.131727
113145.15+010824.4,172.93815728886273,1.1401365765562432,0.6878865957260132,red1,QSO,23.075777,22.350986,21.321115,20.668566,20.144293
